user_id,text,timestamp,label,domain,text_clean
1761,I had a great day today,2024-03-01,0,unknown,I had a great day today
1243,I feel like nobody understands me,2024-12-05,1,unknown,I feel like nobody understands me
343,Nothing makes me happy anymore,2024-03-23,1,unknown,Nothing makes me happy anymore
1746,Life feels meaningless,2024-08-03,1,unknown,Life feels meaningless
544,I feel like nobody understands me,2024-04-27,1,unknown,I feel like nobody understands me
274,I feel happy and motivated,2024-03-02,0,unknown,I feel happy and motivated
458,Nothing makes me happy anymore,2024-03-13,1,unknown,Nothing makes me happy anymore
1803,I love playing sports,2024-07-16,0,unknown,I love playing sports
518,I can't find joy in anything,2024-03-05,1,unknown,I can't find joy in anything
1054,I watched a great movie today,2024-03-23,0,unknown,I watched a great movie today
1466,I feel like nobody understands me,2024-08-03,1,unknown,I feel like nobody understands me
246,Nothing makes me happy anymore,2024-01-30,1,unknown,Nothing makes me happy anymore
314,Today was productive and fun,2024-04-19,0,unknown,Today was productive and fun
1274,I had a good conversation today,2024-01-29,0,unknown,I had a good conversation today
391,I watched a great movie today,2024-10-06,0,unknown,I watched a great movie today
133,Nothing makes me happy anymore,2024-08-23,1,unknown,Nothing makes me happy anymore
1762,Today was productive and fun,2024-04-02,0,unknown,Today was productive and fun
1539,I had a good conversation today,2024-05-21,0,unknown,I had a good conversation today
1970,Today was a relaxing day,2024-10-27,0,unknown,Today was a relaxing day
443,I feel like nobody understands me,2024-08-21,1,unknown,I feel like nobody understands me
155,I am excited about tomorrow,2024-01-29,0,unknown,I am excited about tomorrow
481,I can't find joy in anything,2024-11-16,1,unknown,I can't find joy in anything
1035,I love playing sports,2024-06-13,0,unknown,I love playing sports
764,I feel empty inside,2024-01-19,1,unknown,I feel empty inside
859,Today was productive and fun,2024-12-06,0,unknown,Today was productive and fun
904,I had a great day today,2024-12-11,0,unknown,I had a great day today
1536,I feel empty inside,2024-09-23,1,unknown,I feel empty inside
1777,I love playing sports,2024-05-20,0,unknown,I love playing sports
954,I love playing sports,2024-11-19,0,unknown,I love playing sports
870,I feel very lonely these days,2024-05-24,1,unknown,I feel very lonely these days
456,I feel happy and motivated,2024-02-05,0,unknown,I feel happy and motivated
1842,Life feels meaningless,2024-10-15,1,unknown,Life feels meaningless
1795,Nothing makes me happy anymore,2024-05-01,1,unknown,Nothing makes me happy anymore
1500,I feel hopeless about my future,2024-04-04,1,unknown,I feel hopeless about my future
1909,I had a good conversation today,2024-01-15,0,unknown,I had a good conversation today
413,I feel hopeless about my future,2024-02-04,1,unknown,I feel hopeless about my future
1683,I have no motivation anymore,2024-02-03,1,unknown,I have no motivation anymore
1638,I feel happy and motivated,2024-01-22,0,unknown,I feel happy and motivated
603,I am excited about tomorrow,2024-03-04,0,unknown,I am excited about tomorrow
494,I feel very sad and lonely,2024-01-14,1,unknown,I feel very sad and lonely
1345,I feel hopeless about my future,2024-07-15,1,unknown,I feel hopeless about my future
1576,I love playing sports,2024-04-06,0,unknown,I love playing sports
247,I enjoyed a nice walk outside,2024-10-02,0,unknown,I enjoyed a nice walk outside
462,I had a good conversation today,2024-06-30,0,unknown,I had a good conversation today
1067,I feel tired of everything,2024-05-05,1,unknown,I feel tired of everything
1984,I had a good conversation today,2024-01-05,0,unknown,I had a good conversation today
329,I feel very sad and lonely,2024-07-28,1,unknown,I feel very sad and lonely
1631,I feel empty inside,2024-12-31,1,unknown,I feel empty inside
817,Today was productive and fun,2024-07-05,0,unknown,Today was productive and fun
779,I enjoyed spending time with friends,2024-06-22,0,unknown,I enjoyed spending time with friends
243,I am excited about tomorrow,2024-02-20,0,unknown,I am excited about tomorrow
1822,Today was productive and fun,2024-11-27,0,unknown,Today was productive and fun
310,I feel like nobody understands me,2024-10-21,1,unknown,I feel like nobody understands me
517,I feel hopeless about my future,2024-08-11,1,unknown,I feel hopeless about my future
61,I have no motivation anymore,2024-04-07,1,unknown,I have no motivation anymore
585,Today was productive and fun,2024-08-06,0,unknown,Today was productive and fun
1566,I feel like nobody understands me,2024-08-11,1,unknown,I feel like nobody understands me
1435,I feel empty inside,2024-02-20,1,unknown,I feel empty inside
430,I feel like nobody understands me,2024-01-06,1,unknown,I feel like nobody understands me
760,Today was productive and fun,2024-03-09,0,unknown,Today was productive and fun
1620,I feel happy and motivated,2024-09-11,0,unknown,I feel happy and motivated
78,I feel tired of everything,2024-06-16,1,unknown,I feel tired of everything
1964,I feel empty inside,2024-05-12,1,unknown,I feel empty inside
1269,Nothing makes me happy anymore,2024-08-04,1,unknown,Nothing makes me happy anymore
878,I love playing sports,2024-01-22,0,unknown,I love playing sports
895,I can't find joy in anything,2024-10-19,1,unknown,I can't find joy in anything
882,I have no motivation anymore,2024-10-21,1,unknown,I have no motivation anymore
1911,I feel tired of everything,2024-04-04,1,unknown,I feel tired of everything
1256,I enjoyed a nice walk outside,2024-03-08,0,unknown,I enjoyed a nice walk outside
1545,Life feels meaningless,2024-02-19,1,unknown,Life feels meaningless
820,I feel happy and motivated,2024-11-08,0,unknown,I feel happy and motivated
1111,I feel very lonely these days,2024-06-25,1,unknown,I feel very lonely these days
226,I had a good conversation today,2024-03-31,0,unknown,I had a good conversation today
1459,I feel very lonely these days,2024-01-26,1,unknown,I feel very lonely these days
1308,I have no motivation anymore,2024-09-15,1,unknown,I have no motivation anymore
728,I watched a great movie today,2024-10-20,0,unknown,I watched a great movie today
137,Today was a relaxing day,2024-08-11,0,unknown,Today was a relaxing day
1669,I love playing sports,2024-02-25,0,unknown,I love playing sports
1438,I can't find joy in anything,2024-03-02,1,unknown,I can't find joy in anything
961,I had a great day today,2024-02-01,0,unknown,I had a great day today
379,I love playing sports,2024-07-06,0,unknown,I love playing sports
1968,I feel very lonely these days,2024-06-16,1,unknown,I feel very lonely these days
1987,I feel very lonely these days,2024-06-14,1,unknown,I feel very lonely these days
576,Life feels meaningless,2024-01-06,1,unknown,Life feels meaningless
597,I have no motivation anymore,2024-01-23,1,unknown,I have no motivation anymore
655,I feel very lonely these days,2024-02-06,1,unknown,I feel very lonely these days
177,Today was a relaxing day,2024-06-25,0,unknown,Today was a relaxing day
671,I enjoyed spending time with friends,2024-04-06,0,unknown,I enjoyed spending time with friends
1391,I enjoyed spending time with friends,2024-08-10,0,unknown,I enjoyed spending time with friends
1066,Nothing makes me happy anymore,2024-07-09,1,unknown,Nothing makes me happy anymore
222,Today was a relaxing day,2024-02-18,0,unknown,Today was a relaxing day
1881,I can't find joy in anything,2024-11-20,1,unknown,I can't find joy in anything
1533,I am excited about tomorrow,2024-12-17,0,unknown,I am excited about tomorrow
1262,Today was a relaxing day,2024-01-13,0,unknown,Today was a relaxing day
659,I had a good conversation today,2024-02-12,0,unknown,I had a good conversation today
265,I enjoyed spending time with friends,2024-07-07,0,unknown,I enjoyed spending time with friends
87,I feel like nobody understands me,2024-11-09,1,unknown,I feel like nobody understands me
582,I watched a great movie today,2024-11-20,0,unknown,I watched a great movie today
1947,Nothing makes me happy anymore,2024-04-16,1,unknown,Nothing makes me happy anymore
1098,I have no motivation anymore,2024-03-28,1,unknown,I have no motivation anymore
78,Today was a relaxing day,2024-07-26,0,unknown,Today was a relaxing day
1189,I feel tired of everything,2024-03-22,1,unknown,I feel tired of everything
1249,I enjoyed spending time with friends,2024-10-10,0,unknown,I enjoyed spending time with friends
1544,I enjoyed spending time with friends,2024-05-25,0,unknown,I enjoyed spending time with friends
664,I feel tired of everything,2024-03-03,1,unknown,I feel tired of everything
1369,I watched a great movie today,2024-05-11,0,unknown,I watched a great movie today
802,I have no motivation anymore,2024-05-24,1,unknown,I have no motivation anymore
1718,I love playing sports,2024-04-18,0,unknown,I love playing sports
376,I watched a great movie today,2024-04-10,0,unknown,I watched a great movie today
819,Nothing makes me happy anymore,2024-01-04,1,unknown,Nothing makes me happy anymore
1882,Nothing makes me happy anymore,2024-12-29,1,unknown,Nothing makes me happy anymore
766,I feel empty inside,2024-01-25,1,unknown,I feel empty inside
1050,I can't find joy in anything,2024-06-26,1,unknown,I can't find joy in anything
1099,Nothing makes me happy anymore,2024-06-09,1,unknown,Nothing makes me happy anymore
743,I love playing sports,2024-11-01,0,unknown,I love playing sports
1944,I watched a great movie today,2024-07-29,0,unknown,I watched a great movie today
435,I had a great day today,2024-06-30,0,unknown,I had a great day today
1983,I feel like nobody understands me,2024-11-14,1,unknown,I feel like nobody understands me
776,Today was productive and fun,2024-09-14,0,unknown,Today was productive and fun
746,I can't find joy in anything,2024-03-26,1,unknown,I can't find joy in anything
1223,Today was a relaxing day,2024-06-28,0,unknown,Today was a relaxing day
1024,I enjoyed spending time with friends,2024-03-23,0,unknown,I enjoyed spending time with friends
1776,Today was a relaxing day,2024-04-30,0,unknown,Today was a relaxing day
840,I had a great day today,2024-02-26,0,unknown,I had a great day today
515,I am excited about tomorrow,2024-10-18,0,unknown,I am excited about tomorrow
315,I feel very lonely these days,2024-06-21,1,unknown,I feel very lonely these days
1734,I love playing sports,2024-08-02,0,unknown,I love playing sports
1455,I feel like nobody understands me,2024-09-10,1,unknown,I feel like nobody understands me
1441,I watched a great movie today,2024-06-15,0,unknown,I watched a great movie today
959,Life feels meaningless,2024-04-24,1,unknown,Life feels meaningless
164,I feel tired of everything,2024-02-08,1,unknown,I feel tired of everything
6,I had a great day today,2024-01-28,0,unknown,I had a great day today
783,Today was a relaxing day,2024-01-06,0,unknown,Today was a relaxing day
1652,I love playing sports,2024-08-09,0,unknown,I love playing sports
1665,I had a great day today,2024-12-03,0,unknown,I had a great day today
289,I enjoyed spending time with friends,2024-08-20,0,unknown,I enjoyed spending time with friends
1786,I feel happy and motivated,2024-06-06,0,unknown,I feel happy and motivated
835,Nothing makes me happy anymore,2024-07-08,1,unknown,Nothing makes me happy anymore
479,Life feels meaningless,2024-06-12,1,unknown,Life feels meaningless
470,I have no motivation anymore,2024-09-17,1,unknown,I have no motivation anymore
475,I enjoyed a nice walk outside,2024-04-12,0,unknown,I enjoyed a nice walk outside
1445,I had a great day today,2024-08-31,0,unknown,I had a great day today
503,I feel like nobody understands me,2024-04-06,1,unknown,I feel like nobody understands me
1032,I feel like nobody understands me,2024-06-26,1,unknown,I feel like nobody understands me
1044,I enjoyed spending time with friends,2024-03-15,0,unknown,I enjoyed spending time with friends
1908,I had a good conversation today,2024-10-24,0,unknown,I had a good conversation today
815,I enjoyed spending time with friends,2024-09-28,0,unknown,I enjoyed spending time with friends
168,I have no motivation anymore,2024-04-29,1,unknown,I have no motivation anymore
1973,Nothing makes me happy anymore,2024-06-04,1,unknown,Nothing makes me happy anymore
1017,I feel empty inside,2024-03-30,1,unknown,I feel empty inside
1946,I feel very lonely these days,2024-12-16,1,unknown,I feel very lonely these days
1119,I feel like nobody understands me,2024-02-09,1,unknown,I feel like nobody understands me
172,I feel hopeless about my future,2024-05-06,1,unknown,I feel hopeless about my future
636,I watched a great movie today,2024-11-02,0,unknown,I watched a great movie today
1062,I feel like nobody understands me,2024-07-25,1,unknown,I feel like nobody understands me
1084,I enjoyed a nice walk outside,2024-04-01,0,unknown,I enjoyed a nice walk outside
1204,I am excited about tomorrow,2024-08-09,0,unknown,I am excited about tomorrow
1652,I feel hopeless about my future,2024-07-14,1,unknown,I feel hopeless about my future
116,Nothing makes me happy anymore,2024-10-02,1,unknown,Nothing makes me happy anymore
388,Nothing makes me happy anymore,2024-05-20,1,unknown,Nothing makes me happy anymore
785,I feel very sad and lonely,2024-05-23,1,unknown,I feel very sad and lonely
1860,Today was a relaxing day,2024-07-10,0,unknown,Today was a relaxing day
1545,Nothing makes me happy anymore,2024-01-21,1,unknown,Nothing makes me happy anymore
306,I feel hopeless about my future,2024-08-02,1,unknown,I feel hopeless about my future
1873,Today was productive and fun,2024-01-09,0,unknown,Today was productive and fun
136,I feel hopeless about my future,2024-03-19,1,unknown,I feel hopeless about my future
1982,I feel very lonely these days,2024-02-01,1,unknown,I feel very lonely these days
1939,I feel happy and motivated,2024-05-24,0,unknown,I feel happy and motivated
597,Today was productive and fun,2024-06-27,0,unknown,Today was productive and fun
1721,Today was a relaxing day,2024-01-27,0,unknown,Today was a relaxing day
1594,I had a great day today,2024-11-15,0,unknown,I had a great day today
1954,I watched a great movie today,2024-08-07,0,unknown,I watched a great movie today
1144,I feel empty inside,2024-11-24,1,unknown,I feel empty inside
1920,I am excited about tomorrow,2024-05-21,0,unknown,I am excited about tomorrow
473,Today was productive and fun,2024-05-11,0,unknown,Today was productive and fun
845,I had a good conversation today,2024-05-12,0,unknown,I had a good conversation today
168,I love playing sports,2024-12-17,0,unknown,I love playing sports
277,I feel tired of everything,2024-08-20,1,unknown,I feel tired of everything
596,Today was productive and fun,2024-12-13,0,unknown,Today was productive and fun
875,I had a good conversation today,2024-06-05,0,unknown,I had a good conversation today
697,I enjoyed a nice walk outside,2024-02-14,0,unknown,I enjoyed a nice walk outside
1982,I had a great day today,2024-01-25,0,unknown,I had a great day today
1944,I feel tired of everything,2024-08-25,1,unknown,I feel tired of everything
1946,I feel like nobody understands me,2024-06-20,1,unknown,I feel like nobody understands me
310,I have no motivation anymore,2024-10-20,1,unknown,I have no motivation anymore
1756,I enjoyed a nice walk outside,2024-10-14,0,unknown,I enjoyed a nice walk outside
1674,I am excited about tomorrow,2024-07-30,0,unknown,I am excited about tomorrow
1673,I feel very sad and lonely,2024-09-16,1,unknown,I feel very sad and lonely
389,I feel tired of everything,2024-01-05,1,unknown,I feel tired of everything
1225,I feel tired of everything,2024-02-06,1,unknown,I feel tired of everything
526,I feel happy and motivated,2024-08-17,0,unknown,I feel happy and motivated
136,Life feels meaningless,2024-09-23,1,unknown,Life feels meaningless
709,I watched a great movie today,2024-10-05,0,unknown,I watched a great movie today
1593,I enjoyed spending time with friends,2024-09-28,0,unknown,I enjoyed spending time with friends
1499,Today was a relaxing day,2024-03-19,0,unknown,Today was a relaxing day
248,I feel like nobody understands me,2024-09-24,1,unknown,I feel like nobody understands me
5,I feel empty inside,2024-09-26,1,unknown,I feel empty inside
1248,I feel like nobody understands me,2024-08-13,1,unknown,I feel like nobody understands me
1717,I love playing sports,2024-01-05,0,unknown,I love playing sports
277,Today was a relaxing day,2024-02-20,0,unknown,Today was a relaxing day
182,I had a good conversation today,2024-11-05,0,unknown,I had a good conversation today
1877,I enjoyed a nice walk outside,2024-08-24,0,unknown,I enjoyed a nice walk outside
1907,Today was a relaxing day,2024-01-16,0,unknown,Today was a relaxing day
863,I have no motivation anymore,2024-06-19,1,unknown,I have no motivation anymore
234,I feel like nobody understands me,2024-03-25,1,unknown,I feel like nobody understands me
485,I enjoyed a nice walk outside,2024-03-29,0,unknown,I enjoyed a nice walk outside
448,Life feels meaningless,2024-01-01,1,unknown,Life feels meaningless
1622,I feel very sad and lonely,2024-06-12,1,unknown,I feel very sad and lonely
1322,Today was a relaxing day,2024-02-02,0,unknown,Today was a relaxing day
221,I feel empty inside,2024-03-12,1,unknown,I feel empty inside
1704,Life feels meaningless,2024-07-09,1,unknown,Life feels meaningless
452,I had a great day today,2024-11-16,0,unknown,I had a great day today
1464,Today was a relaxing day,2024-08-07,0,unknown,Today was a relaxing day
1545,I watched a great movie today,2024-03-31,0,unknown,I watched a great movie today
874,I feel happy and motivated,2024-03-29,0,unknown,I feel happy and motivated
65,I feel empty inside,2024-12-10,1,unknown,I feel empty inside
1215,I had a great day today,2024-01-24,0,unknown,I had a great day today
1391,I feel like nobody understands me,2024-06-04,1,unknown,I feel like nobody understands me
1184,I enjoyed a nice walk outside,2024-06-14,0,unknown,I enjoyed a nice walk outside
1250,I enjoyed spending time with friends,2024-05-01,0,unknown,I enjoyed spending time with friends
1676,I watched a great movie today,2024-02-12,0,unknown,I watched a great movie today
1580,I feel empty inside,2024-03-03,1,unknown,I feel empty inside
1170,I had a great day today,2024-02-15,0,unknown,I had a great day today
1570,I watched a great movie today,2024-01-31,0,unknown,I watched a great movie today
1378,I enjoyed a nice walk outside,2024-08-27,0,unknown,I enjoyed a nice walk outside
533,I feel very sad and lonely,2024-09-09,1,unknown,I feel very sad and lonely
1944,Life feels meaningless,2024-03-07,1,unknown,Life feels meaningless
1128,I feel tired of everything,2024-06-17,1,unknown,I feel tired of everything
1724,I am excited about tomorrow,2024-04-25,0,unknown,I am excited about tomorrow
891,I enjoyed spending time with friends,2024-11-22,0,unknown,I enjoyed spending time with friends
1911,I watched a great movie today,2024-12-29,0,unknown,I watched a great movie today
1739,I feel hopeless about my future,2024-02-11,1,unknown,I feel hopeless about my future
912,I am excited about tomorrow,2024-03-30,0,unknown,I am excited about tomorrow
1653,Nothing makes me happy anymore,2024-08-29,1,unknown,Nothing makes me happy anymore
358,I enjoyed a nice walk outside,2024-01-21,0,unknown,I enjoyed a nice walk outside
5,I feel empty inside,2024-11-10,1,unknown,I feel empty inside
1411,I had a great day today,2024-07-08,0,unknown,I had a great day today
803,I have no motivation anymore,2024-12-09,1,unknown,I have no motivation anymore
870,I enjoyed spending time with friends,2024-12-20,0,unknown,I enjoyed spending time with friends
1203,Nothing makes me happy anymore,2024-04-22,1,unknown,Nothing makes me happy anymore
1026,I feel like nobody understands me,2024-09-17,1,unknown,I feel like nobody understands me
1403,I feel very lonely these days,2024-02-11,1,unknown,I feel very lonely these days
1146,I feel tired of everything,2024-09-16,1,unknown,I feel tired of everything
1812,I feel like nobody understands me,2024-07-13,1,unknown,I feel like nobody understands me
1556,I had a great day today,2024-10-29,0,unknown,I had a great day today
617,I feel tired of everything,2024-01-07,1,unknown,I feel tired of everything
410,I watched a great movie today,2024-10-17,0,unknown,I watched a great movie today
575,I feel like nobody understands me,2024-05-04,1,unknown,I feel like nobody understands me
1237,I enjoyed spending time with friends,2024-11-03,0,unknown,I enjoyed spending time with friends
596,Today was productive and fun,2024-10-20,0,unknown,Today was productive and fun
665,I had a great day today,2024-08-04,0,unknown,I had a great day today
13,I feel very sad and lonely,2024-09-20,1,unknown,I feel very sad and lonely
1529,Today was productive and fun,2024-02-28,0,unknown,Today was productive and fun
1545,Today was productive and fun,2024-01-12,0,unknown,Today was productive and fun
1541,I have no motivation anymore,2024-10-22,1,unknown,I have no motivation anymore
671,Today was productive and fun,2024-09-19,0,unknown,Today was productive and fun
163,I feel empty inside,2024-02-12,1,unknown,I feel empty inside
691,I had a great day today,2024-01-31,0,unknown,I had a great day today
1535,I feel hopeless about my future,2024-11-24,1,unknown,I feel hopeless about my future
997,I have no motivation anymore,2024-03-30,1,unknown,I have no motivation anymore
1749,I feel very lonely these days,2024-02-19,1,unknown,I feel very lonely these days
349,I enjoyed spending time with friends,2024-11-23,0,unknown,I enjoyed spending time with friends
770,I feel happy and motivated,2024-09-15,0,unknown,I feel happy and motivated
902,I feel empty inside,2024-04-14,1,unknown,I feel empty inside
1865,I love playing sports,2024-04-09,0,unknown,I love playing sports
498,I enjoyed spending time with friends,2024-08-07,0,unknown,I enjoyed spending time with friends
1909,Today was a relaxing day,2024-08-11,0,unknown,Today was a relaxing day
372,I feel very lonely these days,2024-07-04,1,unknown,I feel very lonely these days
1132,Today was a relaxing day,2024-09-11,0,unknown,Today was a relaxing day
1367,I feel very sad and lonely,2024-12-29,1,unknown,I feel very sad and lonely
1027,Life feels meaningless,2024-05-14,1,unknown,Life feels meaningless
1587,I feel happy and motivated,2024-09-04,0,unknown,I feel happy and motivated
1200,I watched a great movie today,2024-05-25,0,unknown,I watched a great movie today
454,I feel empty inside,2024-11-25,1,unknown,I feel empty inside
1200,Today was productive and fun,2024-02-21,0,unknown,Today was productive and fun
1318,I watched a great movie today,2024-10-23,0,unknown,I watched a great movie today
1759,I enjoyed spending time with friends,2024-02-21,0,unknown,I enjoyed spending time with friends
229,I feel very lonely these days,2024-12-07,1,unknown,I feel very lonely these days
200,I feel very lonely these days,2024-07-24,1,unknown,I feel very lonely these days
1581,I feel happy and motivated,2024-01-25,0,unknown,I feel happy and motivated
1730,I feel tired of everything,2024-01-29,1,unknown,I feel tired of everything
1893,I feel empty inside,2024-01-15,1,unknown,I feel empty inside
1245,I have no motivation anymore,2024-07-15,1,unknown,I have no motivation anymore
121,Nothing makes me happy anymore,2024-11-30,1,unknown,Nothing makes me happy anymore
1073,I feel tired of everything,2024-04-09,1,unknown,I feel tired of everything
474,I had a great day today,2024-10-21,0,unknown,I had a great day today
447,I feel empty inside,2024-09-11,1,unknown,I feel empty inside
631,I feel like nobody understands me,2024-10-16,1,unknown,I feel like nobody understands me
1311,I enjoyed spending time with friends,2024-11-18,0,unknown,I enjoyed spending time with friends
1902,I love playing sports,2024-09-09,0,unknown,I love playing sports
545,Life feels meaningless,2024-04-15,1,unknown,Life feels meaningless
984,I can't find joy in anything,2024-04-19,1,unknown,I can't find joy in anything
1438,I am excited about tomorrow,2024-08-09,0,unknown,I am excited about tomorrow
1704,Life feels meaningless,2024-03-25,1,unknown,Life feels meaningless
1773,I watched a great movie today,2024-02-12,0,unknown,I watched a great movie today
1399,I watched a great movie today,2024-05-22,0,unknown,I watched a great movie today
900,I feel empty inside,2024-03-02,1,unknown,I feel empty inside
1652,I am excited about tomorrow,2024-02-17,0,unknown,I am excited about tomorrow
1342,I enjoyed spending time with friends,2024-03-25,0,unknown,I enjoyed spending time with friends
981,I can't find joy in anything,2024-08-12,1,unknown,I can't find joy in anything
630,Today was productive and fun,2024-12-05,0,unknown,Today was productive and fun
1662,Life feels meaningless,2024-02-08,1,unknown,Life feels meaningless
1191,Today was a relaxing day,2024-09-28,0,unknown,Today was a relaxing day
62,Today was a relaxing day,2024-11-26,0,unknown,Today was a relaxing day
123,I feel empty inside,2024-07-31,1,unknown,I feel empty inside
1508,I feel happy and motivated,2024-08-14,0,unknown,I feel happy and motivated
1083,Today was a relaxing day,2024-07-13,0,unknown,Today was a relaxing day
1411,I had a great day today,2024-07-18,0,unknown,I had a great day today
68,Nothing makes me happy anymore,2024-05-06,1,unknown,Nothing makes me happy anymore
1054,I had a good conversation today,2024-07-11,0,unknown,I had a good conversation today
1575,I feel empty inside,2024-07-03,1,unknown,I feel empty inside
1408,I am excited about tomorrow,2024-10-11,0,unknown,I am excited about tomorrow
1057,I feel hopeless about my future,2024-04-27,1,unknown,I feel hopeless about my future
670,I feel tired of everything,2024-05-23,1,unknown,I feel tired of everything
1129,Today was a relaxing day,2024-09-06,0,unknown,Today was a relaxing day
644,I had a great day today,2024-02-08,0,unknown,I had a great day today
380,I love playing sports,2024-07-07,0,unknown,I love playing sports
1729,I had a great day today,2024-06-09,0,unknown,I had a great day today
826,I feel very sad and lonely,2024-07-22,1,unknown,I feel very sad and lonely
669,I watched a great movie today,2024-02-17,0,unknown,I watched a great movie today
1132,Life feels meaningless,2024-09-04,1,unknown,Life feels meaningless
7,I feel happy and motivated,2024-07-07,0,unknown,I feel happy and motivated
407,Life feels meaningless,2024-09-10,1,unknown,Life feels meaningless
1518,Today was productive and fun,2024-11-19,0,unknown,Today was productive and fun
1695,I feel hopeless about my future,2024-01-09,1,unknown,I feel hopeless about my future
313,I feel very lonely these days,2024-07-23,1,unknown,I feel very lonely these days
492,I feel tired of everything,2024-06-24,1,unknown,I feel tired of everything
974,I feel tired of everything,2024-05-11,1,unknown,I feel tired of everything
1511,I feel tired of everything,2024-09-30,1,unknown,I feel tired of everything
707,I can't find joy in anything,2024-02-23,1,unknown,I can't find joy in anything
1744,I watched a great movie today,2024-04-11,0,unknown,I watched a great movie today
1039,I feel like nobody understands me,2024-08-04,1,unknown,I feel like nobody understands me
332,I feel hopeless about my future,2024-08-17,1,unknown,I feel hopeless about my future
219,I feel empty inside,2024-03-19,1,unknown,I feel empty inside
544,I feel like nobody understands me,2024-03-28,1,unknown,I feel like nobody understands me
1523,I am excited about tomorrow,2024-05-05,0,unknown,I am excited about tomorrow
831,I am excited about tomorrow,2024-12-12,0,unknown,I am excited about tomorrow
1219,I can't find joy in anything,2024-03-11,1,unknown,I can't find joy in anything
1148,I have no motivation anymore,2024-10-23,1,unknown,I have no motivation anymore
561,I can't find joy in anything,2024-10-06,1,unknown,I can't find joy in anything
984,I am excited about tomorrow,2024-09-15,0,unknown,I am excited about tomorrow
108,I enjoyed a nice walk outside,2024-10-03,0,unknown,I enjoyed a nice walk outside
353,I had a great day today,2024-10-29,0,unknown,I had a great day today
240,I feel like nobody understands me,2024-09-12,1,unknown,I feel like nobody understands me
219,Today was a relaxing day,2024-01-27,0,unknown,Today was a relaxing day
1511,I enjoyed a nice walk outside,2024-12-04,0,unknown,I enjoyed a nice walk outside
1334,I can't find joy in anything,2024-03-02,1,unknown,I can't find joy in anything
585,I feel very lonely these days,2024-06-18,1,unknown,I feel very lonely these days
1103,I watched a great movie today,2024-12-30,0,unknown,I watched a great movie today
1591,I feel empty inside,2024-10-02,1,unknown,I feel empty inside
1729,Today was a relaxing day,2024-10-11,0,unknown,Today was a relaxing day
663,I feel very sad and lonely,2024-03-31,1,unknown,I feel very sad and lonely
949,I enjoyed spending time with friends,2024-12-22,0,unknown,I enjoyed spending time with friends
1311,Today was productive and fun,2024-08-02,0,unknown,Today was productive and fun
109,Life feels meaningless,2024-12-13,1,unknown,Life feels meaningless
1354,I had a great day today,2024-08-30,0,unknown,I had a great day today
308,I feel like nobody understands me,2024-12-12,1,unknown,I feel like nobody understands me
34,Nothing makes me happy anymore,2024-07-12,1,unknown,Nothing makes me happy anymore
855,I feel happy and motivated,2024-12-02,0,unknown,I feel happy and motivated
456,I feel tired of everything,2024-05-30,1,unknown,I feel tired of everything
573,I feel very sad and lonely,2024-07-28,1,unknown,I feel very sad and lonely
1224,Today was a relaxing day,2024-07-02,0,unknown,Today was a relaxing day
1126,I feel very lonely these days,2024-08-01,1,unknown,I feel very lonely these days
1775,Today was productive and fun,2024-10-12,0,unknown,Today was productive and fun
365,I am excited about tomorrow,2024-06-10,0,unknown,I am excited about tomorrow
930,Today was a relaxing day,2024-06-02,0,unknown,Today was a relaxing day
1283,Today was productive and fun,2024-01-16,0,unknown,Today was productive and fun
302,I feel like nobody understands me,2024-07-07,1,unknown,I feel like nobody understands me
715,I watched a great movie today,2024-12-19,0,unknown,I watched a great movie today
1268,Nothing makes me happy anymore,2024-05-03,1,unknown,Nothing makes me happy anymore
1907,I watched a great movie today,2024-05-09,0,unknown,I watched a great movie today
1576,I can't find joy in anything,2024-07-24,1,unknown,I can't find joy in anything
1509,I had a great day today,2024-11-28,0,unknown,I had a great day today
1764,Today was productive and fun,2024-10-10,0,unknown,Today was productive and fun
1624,Today was a relaxing day,2024-02-29,0,unknown,Today was a relaxing day
434,I feel like nobody understands me,2024-05-03,1,unknown,I feel like nobody understands me
323,I have no motivation anymore,2024-06-14,1,unknown,I have no motivation anymore
1257,I feel like nobody understands me,2024-12-06,1,unknown,I feel like nobody understands me
219,I enjoyed a nice walk outside,2024-03-02,0,unknown,I enjoyed a nice walk outside
148,I had a great day today,2024-05-22,0,unknown,I had a great day today
751,I feel tired of everything,2024-03-19,1,unknown,I feel tired of everything
568,Today was productive and fun,2024-09-24,0,unknown,Today was productive and fun
1037,I enjoyed spending time with friends,2024-04-26,0,unknown,I enjoyed spending time with friends
928,Today was a relaxing day,2024-08-04,0,unknown,Today was a relaxing day
952,I feel empty inside,2024-03-14,1,unknown,I feel empty inside
445,Today was productive and fun,2024-10-29,0,unknown,Today was productive and fun
948,I feel very lonely these days,2024-11-11,1,unknown,I feel very lonely these days
1003,I can't find joy in anything,2024-11-13,1,unknown,I can't find joy in anything
1898,I feel very lonely these days,2024-02-13,1,unknown,I feel very lonely these days
1285,I feel happy and motivated,2024-06-20,0,unknown,I feel happy and motivated
44,Life feels meaningless,2024-01-26,1,unknown,Life feels meaningless
1377,I can't find joy in anything,2024-03-21,1,unknown,I can't find joy in anything
1337,I feel happy and motivated,2024-08-20,0,unknown,I feel happy and motivated
832,I love playing sports,2024-08-17,0,unknown,I love playing sports
